text,label
i am scared,1
uh i am in danger,1
hey yaaro ennai pin thodaranga,1
time kya hua hai,0
MUJHE BACHAO,1
uh enakku music pidikkum,0
I AM IN DANGER,1
main khatre mein hoon now,1
main padhai kar raha hoon,0
hey good morning,0
main khatre mein hoon,1
main theek hoon!!!,0
i like music now,0
police ko bulao please,1
uh i am fine,0
i am studying now,0
uh i am in danger,1
mujhe bachao!!!,1
hello how are you,0
uh i like music,0
good morning,0
someone is following me,1
hey naan padikkiren,0
naan padikkiren now,0
good morning bro,0
please madad karo please,1
main college ja raha hoon bro,0
uh i am going to college,0
I AM GOING TO COLLEGE,0
ennai kappathunga,1
enakku music pidikkum now,0
naan padikkiren now,0
mujhe dar lag raha hai!!!,1
ENNAI KAPPATHUNGA,1
hello how are you,0
hey someone is following me,1
uh time enna,0
mujhe bachao bro,1
uh emergency hai,1
naan aabathil iruken bro,1
bhai help karo please,1
mujhe dar lag raha hai!!!,1
naan college pogiren!!!,0
ennai kappathunga please,1
help me please,1
NAAN NALLA IRUKEN,0
naan ok bro please,0
naan padikkiren!!!,0
mujhe dar lag raha hai bro,1
seekiram help pannunga!!!,1
GOOD MORNING,0
please madad karo!!!,1
naan happy ah iruken bro,0
enakku music pidikkum bro,0
BHAI HELP KARO,1
hey naan ok bro,0
TIME KYA HUA HAI,0
i am in danger!!!,1
someone is following me,1
hey please help,1
uh naan nalla iruken,0
help me please,1
hey enakku bayama irukku,1
main padhai kar raha hoon bro,0
police ah koopdunga bro,1
naan college pogiren,0
hey main theek hoon,0
naan nalla iruken bro,0
main khatre mein hoon,1
good morning now,0
time kya hua hai please,0
police ah koopdunga please,1
i like music!!!,0
help me!!!,1
i like music!!!,0
mujhe music pasand hai bro,0
time enna now,0
uh call the police,1
main padhai kar raha hoon please,0
uh what is the time,0
i am studying bro,0
main college ja raha hoon now,0
MADAD KARO,1
emergency hai please,1
please madad karo!!!,1
NAAN NALLA IRUKEN,0
ennai kappathunga!!!,1
police ko bulao bro,1
police ah koopdunga!!!,1
i am scared now,1
ENAKKU MUSIC PIDIKKUM,0
call the police bro,1
uh save me,1
hey mujhe dar lag raha hai,1
i am in danger now,1
time enna,0
hey hello how are you,0
i like music now,0
uh mujhe dar lag raha hai,1
SOMEONE IS FOLLOWING ME,1
police ko bulao!!!,1
mujhe music pasand hai now,0
jaldi madad karo bro,1
MAIN PADHAI KAR RAHA HOON,0
uh please help,1
help me!!!,1
i am fine,0
MAIN THEEK HOON,0
bhai help karo please,1
someone is following me bro,1
hey time enna,0
i am in danger now,1
I FEEL UNSAFE,1
yaaro ennai pin thodaranga bro,1
uh madad karo,1
uh i am in danger,1
HELP ME,1
I AM FINE,0
naan college pogiren!!!,0
please madad karo bro,1
police ah koopdunga please,1
i am studying bro,0
hey i am in danger,1
WHAT IS THE TIME,0
hello how are you bro,0
naan padikkiren now,0
naan nalla iruken now,0
I AM STUDYING,0
uh please help,1
what is the time please,0
i am in danger bro,1
uh time enna,0
MUJHE DAR LAG RAHA HAI,1
MAIN COLLEGE JA RAHA HOON,0
good morning please,0
main khatre mein hoon,1
hey i am scared,1
hey i feel unsafe,1
TIME KYA HUA HAI,0
i feel unsafe!!!,1
uh please help,1
ennai kappathunga please,1
what is the time,0
mujhe bachao please,1
hello how are you,0
yaaro ennai pin thodaranga now,1
naan college pogiren!!!,0
I AM GOING TO COLLEGE,0
enakku music pidikkum now,0
call the police!!!,1
what is the time please,0
enakku music pidikkum bro,0
main college ja raha hoon bro,0
ennai kappathunga bro,1
main khatre mein hoon!!!,1
call the police now,1
I AM IN DANGER,1
i am fine now,0
main khatre mein hoon bro,1
time kya hua hai,0
naan college pogiren now,0
hey naan nalla iruken,0
main fine hoon bro bro,0
mujhe music pasand hai bro,0
mujhe bachao,1
sab theek hai,0
uh udhavi pannunga,1
uh save me,1
uh i am going to college,0
uh save me,1
naan padikkiren,0
naan padikkiren,0
please help pannunga,1
hey someone is following me,1
hey police ah koopdunga,1
naan college pogiren please,0
seekiram help pannunga bro,1
help karo,1
call the police please,1
naan aabathil iruken please,1
uh jaldi madad karo,1
emergency hai!!!,1
help me,1
uh call the police,1
uh i am going to college,0
emergency hai,1
hey mujhe music pasand hai,0
all good yaar,0
good morning,0
what is the time bro,0
i am studying please,0
i am going to college please,0
i am studying,0
main padhai kar raha hoon bro,0
i am fine now,0
I LIKE MUSIC,0
please help pannunga!!!,1
hey i feel unsafe,1
enakku bayama irukku bro,1
uh yaaro ennai pin thodaranga,1
uh jaldi madad karo,1
emergency ah irukku please,1
ENAKKU MUSIC PIDIKKUM,0
good morning!!!,0
uh madad karo,1
save me bro,1
i am fine now,0
emergency ah irukku,1
EMERGENCY HAI,1
i am fine now,0
NAAN OK BRO,0
call the police bro,1
i am fine!!!,0
good morning bro,0
mujhe dar lag raha hai,1
i am going to college now,0
hey what is the time,0
uh main college ja raha hoon,0
KOI MERA PEECHA KAR RAHA HAI,1
uh naan padikkiren,0
hey what is the time,0
hey main theek hoon,0
MAIN KHATRE MEIN HOON,1
uh save me,1
MUJHE HELP CHAHIYE,1
uh enakku music pidikkum,0
i am studying!!!,0
seekiram help pannunga please,1
main theek hoon please,0
i like music now,0
naan padikkiren now,0
hey main theek hoon,0
enakku music pidikkum please,0
good morning please,0
MAIN COLLEGE JA RAHA HOON,0
MUJHE DAR LAG RAHA HAI,1
SOMEONE IS FOLLOWING ME,1
save me bro,1
please help pannunga bro,1
i am scared!!!,1
main padhai kar raha hoon now,0
naan padikkiren please,0
hey naan ok bro,0
uh naan college pogiren,0
uh ennai kappathunga,1
MUJHE DAR LAG RAHA HAI,1
i am fine!!!,0
uh police ah koopdunga,1
hey help me,1
i am fine,0
yaaro ennai pin thodaranga now,1
hey naan happy ah iruken,0
uh i am going to college,0
uh time enna,0
i like music,0
emergency hai please,1
all good yaar bro,0
enakku bayama irukku bro,1
naan aabathil iruken,1
naan aabathil iruken!!!,1
main fine hoon bro now,0
hello how are you,0
good morning,0
good morning bro,0
uh koi mera peecha kar raha hai,1
i like music,0
naan padikkiren now,0
ennai kappathunga bro,1
uh enakku bayama irukku,1
all good yaar,0
help karo now,1
mujhe help chahiye!!!,1
uh main padhai kar raha hoon,0
help me please,1
hey main padhai kar raha hoon,0
good morning!!!,0
udhavi pannunga,1
mujhe bachao!!!,1
uh i am in danger,1
naan nalla iruken now,0
hey madad karo,1
main fine hoon bro!!!,0
someone is following me bro,1
main theek hoon,0
hey seekiram help pannunga,1
uh good morning,0
uh main college ja raha hoon,0
naan nalla iruken bro,0
uh seekiram help pannunga,1
WHAT IS THE TIME,0
i am scared bro,1
SEEKIRAM HELP PANNUNGA,1
please help please,1
i am studying now,0
ennai kappathunga,1
HELLO HOW ARE YOU,0
naan college pogiren!!!,0
hey emergency hai,1
uh seekiram help pannunga,1
i like music bro,0
please help,1
i like music bro,0
main khatre mein hoon,1
emergency ah irukku please,1
main padhai kar raha hoon now,0
police ko bulao please,1
naan aabathil iruken,1
MAIN COLLEGE JA RAHA HOON,0
main college ja raha hoon now,0
uh mujhe dar lag raha hai,1
hello how are you!!!,0
hey naan ok bro,0
hey udhavi pannunga,1
uh good morning,0
uh i am scared,1
naan nalla iruken bro,0
hello how are you please,0
i am studying,0
NAAN PADIKKIREN,0
please madad karo!!!,1
naan nalla iruken!!!,0
ennai kappathunga please,1
naan nalla iruken please,0
main theek hoon!!!,0
help me now,1
uh police ko bulao,1
GOOD MORNING,0
hey i feel unsafe,1
koi mera peecha kar raha hai now,1
i like music please,0
seekiram help pannunga now,1
naan college pogiren!!!,0
uh main theek hoon,0
jaldi madad karo now,1
seekiram help pannunga bro,1
call the police,1
hey what is the time,0
hello how are you!!!,0
ennai kappathunga bro,1
someone is following me bro,1
hey call the police,1
SOMEONE IS FOLLOWING ME,1
ENAKKU MUSIC PIDIKKUM,0
MUJHE BACHAO,1
hey good morning,0
naan happy ah iruken please,0
naan ok bro!!!,0
hello how are you bro,0
uh hello how are you,0
sab theek hai please,0
uh seekiram help pannunga,1
good morning!!!,0
uh what is the time,0
hey seekiram help pannunga,1
hey mujhe music pasand hai,0
main college ja raha hoon bro,0
uh help karo,1
mujhe bachao now,1
i am scared now,1
hey good morning,0
POLICE KO BULAO,1
naan college pogiren,0
NAAN PADIKKIREN,0
uh main college ja raha hoon,0
all good yaar!!!,0
help me,1
what is the time,0
hey i am studying,0
please madad karo!!!,1
hey police ah koopdunga,1
police ah koopdunga bro,1
koi mera peecha kar raha hai!!!,1
i am fine,0
uh main theek hoon,0
main fine hoon bro bro,0
chill bro please,0
i like music,0
emergency ah irukku bro,1
I AM GOING TO COLLEGE,0
please help pannunga bro,1
uh naan college pogiren,0
help me!!!,1
main fine hoon bro please,0
mujhe music pasand hai bro,0
please help please,1
good morning please,0
good morning!!!,0
uh hello how are you,0
madad karo now,1
uh enakku music pidikkum,0
what is the time,0
police ko bulao bro,1
mujhe music pasand hai now,0
uh hello how are you,0
hey yaaro ennai pin thodaranga,1
YAARO ENNAI PIN THODARANGA,1
mujhe bachao,1
hey naan padikkiren,0
enakku bayama irukku please,1
enakku music pidikkum!!!,0
uh main khatre mein hoon,1
hey emergency ah irukku,1
hey naan college pogiren,0
hello how are you now,0
ennai kappathunga!!!,1
hey good morning,0
i am going to college please,0
uh naan aabathil iruken,1
time kya hua hai,0
ennai kappathunga bro,1
madad karo,1
i am going to college now,0
uh enna help pannunga,1
main padhai kar raha hoon now,0
emergency hai now,1
good morning please,0
i am scared please,1
hey hello how are you,0
good morning please,0
uh mujhe dar lag raha hai,1
enakku music pidikkum!!!,0
uh jaldi madad karo,1
mujhe help chahiye bro,1
yaaro ennai pin thodaranga please,1
i am studying,0
naan nalla iruken bro,0
naan nalla iruken,0
hey please help,1
hey i am fine,0
i am in danger!!!,1
uh emergency hai,1
good morning,0
good morning bro,0
hey naan aabathil iruken,1
uh jaldi madad karo,1
yaaro ennai pin thodaranga bro,1
save me bro,1
emergency ah irukku now,1
what is the time please,0
uh police ko bulao,1
good morning now,0
call the police now,1
help me now,1
i am fine,0
I FEEL UNSAFE,1
uh help me,1
police ah koopdunga please,1
ENAKKU MUSIC PIDIKKUM,0
CALL THE POLICE,1
main theek hoon now,0
police ko bulao bro,1
uh emergency ah irukku,1
i am going to college please,0
i am scared now,1
main theek hoon please,0
please help now,1
enakku music pidikkum bro,0
uh mujhe help chahiye,1
koi mera peecha kar raha hai!!!,1
NAAN PADIKKIREN,0
yaaro ennai pin thodaranga please,1
hey someone is following me,1
call the police,1
naan nalla iruken bro,0
GOOD MORNING,0
help karo now,1
CALL THE POLICE,1
good morning!!!,0
main theek hoon bro,0
seekiram help pannunga please,1
hey police ko bulao,1
uh call the police,1
hey what is the time,0
someone is following me now,1
hey police ah koopdunga,1
main theek hoon!!!,0
hey naan padikkiren,0
enakku bayama irukku,1
main fine hoon bro bro,0
hey main college ja raha hoon,0
what is the time,0
help me!!!,1
PLEASE MADAD KARO,1
someone is following me now,1
uh naan ok bro,0
yaaro ennai pin thodaranga!!!,1
main theek hoon bro,0
ennai kappathunga please,1
hey help me,1
uh time kya hua hai,0
MAIN KHATRE MEIN HOON,1
hey naan ok bro,0
call the police!!!,1
PLEASE HELP PANNUNGA,1
koi mera peecha kar raha hai please,1
uh koi mera peecha kar raha hai,1
hey seekiram help pannunga,1
main padhai kar raha hoon please,0
all good yaar now,0
uh ennai kappathunga,1
uh i feel unsafe,1
hey ennai kappathunga,1
what is the time,0
udhavi pannunga!!!,1
good morning!!!,0
naan happy ah iruken bro,0
uh i am fine,0
enna help pannunga!!!,1
police ah koopdunga now,1
ennai kappathunga please,1
mujhe music pasand hai,0
save me please,1
time enna!!!,0
uh good morning,0
i am going to college,0
GOOD MORNING,0
i am scared please,1
JALDI MADAD KARO,1
hey koi mera peecha kar raha hai,1
MAIN PADHAI KAR RAHA HOON,0
please help,1
hey police ko bulao,1
naan nalla iruken!!!,0
i like music now,0
i am in danger please,1
madad karo bro,1
main college ja raha hoon,0
main padhai kar raha hoon please,0
i am scared now,1
i am fine bro,0
yaaro ennai pin thodaranga now,1
main theek hoon!!!,0
enakku music pidikkum bro,0
please madad karo!!!,1
main college ja raha hoon now,0
what is the time!!!,0
ennai kappathunga now,1
main padhai kar raha hoon!!!,0
main college ja raha hoon!!!,0
please help,1
someone is following me now,1
main padhai kar raha hoon,0
hello how are you bro,0
please help!!!,1
enakku bayama irukku!!!,1
naan ok bro!!!,0
i am scared,1
EMERGENCY AH IRUKKU,1
hey time enna,0
i like music bro,0
uh naan padikkiren,0
save me bro,1
ennai kappathunga now,1
uh time kya hua hai,0
uh what is the time,0
emergency hai please,1
hey help venum,1
uh madad karo,1
uh good morning,0
main theek hoon,0
yaaro ennai pin thodaranga please,1
uh enakku music pidikkum,0
naan nalla iruken bro,0
i am in danger bro,1
hey i feel unsafe,1
naan padikkiren,0
enakku bayama irukku!!!,1
please help!!!,1
enakku bayama irukku,1
hey time kya hua hai,0
uh bhai help karo,1
naan ok bro bro,0
good morning now,0
naan aabathil iruken please,1
naan padikkiren please,0
mujhe dar lag raha hai!!!,1
enakku bayama irukku bro,1
enakku music pidikkum please,0
MAIN PADHAI KAR RAHA HOON,0
help me please,1
uh i am studying,0
good morning please,0
main theek hoon bro,0
naan college pogiren!!!,0
uh i am scared,1
main college ja raha hoon now,0
help me please,1
main padhai kar raha hoon!!!,0
hey good morning,0
koi mera peecha kar raha hai,1
I AM STUDYING,0
koi mera peecha kar raha hai now,1
police ko bulao bro,1
TIME ENNA,0
uh i am in danger,1
naan nalla iruken now,0
hey udhavi pannunga,1
please madad karo please,1
uh ennai kappathunga,1
MUJHE MUSIC PASAND HAI,0
uh time enna,0
uh i like music,0
MUJHE MUSIC PASAND HAI,0
naan college pogiren!!!,0
ennai kappathunga,1
uh yaaro ennai pin thodaranga,1
i am fine!!!,0
enakku bayama irukku!!!,1
please help please,1
jaldi madad karo now,1
uh i am fine,0
NAAN COLLEGE POGIREN,0
uh i like music,0
i like music please,0
WHAT IS THE TIME,0
enakku bayama irukku bro,1
enakku bayama irukku,1
i am scared bro,1
uh save me,1
hey good morning,0
uh main padhai kar raha hoon,0
mujhe music pasand hai!!!,0
mujhe dar lag raha hai,1
main padhai kar raha hoon now,0
time kya hua hai!!!,0
someone is following me now,1
uh naan happy ah iruken,0
emergency hai please,1
enakku music pidikkum bro,0
uh chill bro,0
i like music!!!,0
uh naan padikkiren,0
hey time enna,0
good morning bro,0
mujhe bachao now,1
i like music bro,0
MAIN COLLEGE JA RAHA HOON,0
i am studying,0
i am studying,0
yaaro ennai pin thodaranga!!!,1
i am fine!!!,0
MAIN KHATRE MEIN HOON,1
please help,1
ennai kappathunga now,1
help karo now,1
naan padikkiren bro,0
ennai kappathunga,1
uh seekiram help pannunga,1
good morning!!!,0
i like music,0
MAIN FINE HOON BRO,0
NAAN PADIKKIREN,0
hey help venum,1
ennai kappathunga please,1
hey save me,1
HELP ME,1
mujhe music pasand hai please,0
ENNA HELP PANNUNGA,1
uh enakku music pidikkum,0
naan padikkiren,0
I AM IN DANGER,1
main khatre mein hoon bro,1
save me!!!,1
WHAT IS THE TIME,0
I FEEL UNSAFE,1
someone is following me now,1
what is the time!!!,0
main fine hoon bro now,0
yaaro ennai pin thodaranga now,1
please help pannunga!!!,1
call the police now,1
SAVE ME,1
naan ok bro bro,0
time enna!!!,0
police ko bulao,1
main theek hoon,0
call the police!!!,1
uh sab theek hai,0
enakku music pidikkum please,0
main theek hoon,0
uh naan padikkiren,0
enakku bayama irukku!!!,1
uh naan college pogiren,0
uh what is the time,0
hey emergency hai,1
uh naan aabathil iruken,1
udhavi pannunga!!!,1
hey emergency ah irukku,1
seekiram help pannunga bro,1
please help,1
sab theek hai!!!,0
hey mujhe music pasand hai,0
good morning bro,0
GOOD MORNING,0
hey i like music,0
i am scared please,1
uh madad karo,1
enakku bayama irukku please,1
enakku music pidikkum please,0
ennai kappathunga,1
uh what is the time,0
main padhai kar raha hoon now,0
chill bro,0
call the police bro,1
i like music bro,0
uh i like music,0
hey please help,1
mujhe dar lag raha hai bro,1
